imei,slno,lon,lat
8,464,76.53121,10.03416
8,465,76.53144,10.03391
8,466,76.5315,10.03386
8,467,76.53156,10.03382
8,468,76.53163,10.03381
8,469,76.53171,10.03379
8,470,76.53185,10.03377
8,471,76.53208,10.03373
8,472,76.53235,10.03363
8,473,76.53261,10.03352
8,474,76.53295,10.03331
8,475,76.53323,10.03315
8,476,76.53341,10.03305
8,477,76.53359,10.03298
8,478,76.53368,10.03296
8,479,76.53386,10.03292
8,480,76.53415,10.0329
8,481,76.53457,10.03286
8,482,76.53495,10.03284
8,483,76.53525,10.03277
8,484,76.53551,10.03274
8,485,76.53579,10.03268
8,486,76.53617,10.03258
8,487,76.53659,10.03242
8,488,76.53706,10.0323
8,489,76.53748,10.03218
8,490,76.5377,10.03212
8,491,76.53786,10.0321
8,492,76.53805,10.0321
8,493,76.53827,10.03214
8,494,76.53844,10.03219
8,495,76.53858,10.03226
8,496,76.53882,10.03242
8,497,76.53916,10.03275
8,498,76.53934,10.03293
8,499,76.53949,10.03303
8,500,76.53962,10.03307
8,501,76.53973,10.03309
8,502,76.53983,10.0331
8,503,76.5399,10.03313
8,504,76.53996,10.03316
8,505,76.54001,10.0332
8,506,76.54009,10.03323
8,507,76.54026,10.03324
8,508,76.54059,10.03323
8,509,76.54066,10.03322
8,510,76.54072,10.03325
8,511,76.54082,10.0333
8,512,76.54105,10.03339
8,513,76.54116,10.0334
8,514,76.54142,10.03339
8,515,76.54173,10.03336
8,516,76.54187,10.03333
8,517,76.54194,10.03332
8,518,76.54198,10.03332
8,519,76.54201,10.03332
8,520,76.54205,10.03333
8,521,76.54207,10.03333
8,522,76.54209,10.03335
8,523,76.54212,10.03338
8,524,76.54217,10.03348
8,525,76.54222,10.03357
8,526,76.54229,10.03366
8,527,76.54241,10.03373
8,528,76.54253,10.03382
8,529,76.54269,10.03391
8,530,76.54287,10.03397
8,531,76.54298,10.03399
8,532,76.54315,10.03398
8,533,76.54332,10.03395
8,534,76.5435,10.0339
8,535,76.54373,10.0338
8,536,76.54398,10.03368
8,537,76.54415,10.0336
8,538,76.54428,10.03354
8,539,76.5444,10.03351
8,540,76.54453,10.03348
8,541,76.5446,10.03347
8,542,76.54462,10.03347
8,543,76.54468,10.03349
8,544,76.54472,10.03352
8,545,76.54475,10.03353
8,546,76.54476,10.03356
8,547,76.54479,10.0336
8,548,76.54484,10.0337
8,549,76.54488,10.03375
8,550,76.54494,10.0338
8,551,76.54497,10.03382
8,552,76.54503,10.03385
8,553,76.54507,10.03388
8,554,76.5451,10.03391
8,555,76.54513,10.03395
8,556,76.54516,10.03398
8,557,76.54518,10.03403
8,558,76.5452,10.03408
8,559,76.54523,10.03414
8,560,76.54528,10.03423
8,561,76.54535,10.0343
8,562,76.54545,10.03436
8,563,76.54565,10.03439
8,564,76.54589,10.03442
8,565,76.54614,10.03449
8,566,76.5461448,10.0344913
8,567,76.54624,10.03424
8,568,76.54635,10.03399
8,569,76.54648,10.03373
8,570,76.54661,10.03351
8,571,76.54675,10.03331
8,572,76.54687,10.03315
8,573,76.54703,10.03298
8,574,76.54732,10.03266
8,575,76.54765,10.0323
8,576,76.54782,10.03208
8,577,76.54793,10.03189
8,578,76.54801,10.03175
8,579,76.54833,10.03105
8,580,76.54844,10.03078
8,581,76.54852,10.03058
8,582,76.54856,10.03049
8,583,76.54877,10.03009
8,584,76.54885,10.02993
8,585,76.54896,10.02974
8,586,76.5491,10.02952
8,587,76.54923,10.02932
8,588,76.54929,10.02923
8,589,76.54935,10.02916
8,590,76.54941,10.02908
8,591,76.54949,10.029
8,592,76.54959,10.0289
8,593,76.54965,10.02885
8,594,76.54971,10.02881
8,595,76.54982,10.02874
8,596,76.54999,10.02866
8,597,76.5503,10.02853
8,598,76.55073,10.02834
8,599,76.55093,10.02824
8,600,76.5511,10.02814
8,601,76.55146,10.02794
8,602,76.55179,10.02775
8,603,76.55214,10.02756
8,604,76.5525,10.02736
8,605,76.55285,10.02719
8,606,76.55325,10.02702
8,607,76.55366,10.02687
8,608,76.55397,10.02677
8,609,76.55447,10.0266
8,610,76.55488,10.02645
8,611,76.55502,10.02639
8,612,76.55516,10.02631
8,613,76.55525,10.02625
8,614,76.55533,10.02618
8,615,76.55541,10.02611
8,616,76.55547,10.02604
8,617,76.55555,10.02593
8,618,76.55562,10.02584
8,619,76.55573,10.02568
8,620,76.55596,10.02533
8,621,76.55601,10.02527
8,622,76.5562,10.02506
8,623,76.55643,10.02481
8,624,76.55664,10.02462
8,625,76.55674,10.02453
8,626,76.55684,10.02444
8,627,76.55688,10.0244
8,628,76.55692,10.02436
8,629,76.55697,10.02431
8,630,76.55699,10.02428
8,631,76.5571,10.02416
8,632,76.55718,10.02407
8,633,76.55727,10.02393
8,634,76.55749,10.02353
8,635,76.55771,10.02313
8,636,76.55782,10.02297
8,637,76.55794,10.02283
8,638,76.55808,10.02267
8,639,76.5582,10.02254
8,640,76.55842,10.02231
8,641,76.55865,10.02205
8,642,76.55882,10.02185
8,643,76.55908,10.02152
8,644,76.5592,10.02138
8,645,76.55927,10.02131
8,646,76.55934,10.02126
8,647,76.55941,10.0212
8,648,76.55951,10.02114
8,649,76.55959,10.0211
8,650,76.55969,10.02104
8,651,76.56013,10.02079
8,652,76.56056,10.02051
8,653,76.56098,10.02024
8,654,76.56165,10.01978
8,655,76.56208,10.01952
8,656,76.5628,10.01911
8,657,76.56298,10.01899
8,658,76.56312,10.01889
8,659,76.56327,10.01877
8,660,76.56341,10.01866
8,661,76.56355,10.01853
8,662,76.5637,10.01839
8,663,76.56392,10.01816
8,664,76.56423,10.01771
8,665,76.56439,10.01746
8,666,76.5645,10.01731
8,667,76.56456,10.01721
8,668,76.56465,10.01708
8,669,76.56475,10.0169
8,670,76.56504,10.01644
8,671,76.56517,10.01617
8,672,76.56524,10.01606
8,673,76.5653,10.01596
8,674,76.5654,10.01582
8,675,76.56547,10.01571
8,676,76.5656,10.01555
8,677,76.56597,10.01511
8,678,76.56644,10.01456
8,679,76.56663,10.01432
8,680,76.56678,10.01411
8,681,76.56687,10.01396
8,682,76.5669,10.01391
8,683,76.567,10.01374
8,684,76.56707,10.0136
8,685,76.56708,10.01358
8,686,76.56718,10.01337
8,687,76.56723,10.01323
8,688,76.56731,10.01296
8,689,76.5674,10.01268
8,690,76.56748,10.01245
8,691,76.56754,10.01228
8,692,76.56764,10.01204
8,693,76.5677,10.01189
8,694,76.56777,10.01173
8,695,76.56789,10.01148
8,696,76.56796,10.01132
8,697,76.568,10.01126
8,698,76.56803,10.01118
8,699,76.5680283,10.0111787
8,700,76.56794,10.01114
8,701,76.56777,10.01109
8,702,76.56765,10.01107
8,703,76.56738,10.0111
8,704,76.56714,10.01115
8,705,76.56688,10.01114
8,706,76.5668,10.01116
8,707,76.56669,10.0112
8,708,76.56649,10.01129
8,709,76.56609,10.01146
8,710,76.56585,10.01155
8,711,76.5658528,10.011548
9,1,76.3112802,10.0236096
9,2,76.31131,10.02344
9,3,76.31136,10.02322
9,4,76.3113628,10.0232213
9,5,76.31159,10.02326
9,6,76.31162,10.02327
9,7,76.31173,10.0233
9,8,76.31181,10.02331
9,9,76.31189,10.02331
9,10,76.312,10.02329
9,11,76.31212,10.02327
9,12,76.31215,10.02327
9,13,76.31223,10.02327
9,14,76.31232,10.02328
9,15,76.31241,10.02329
9,16,76.31245,10.0233
9,17,76.3125,10.0233
9,18,76.31286,10.02339
9,19,76.3128574,10.0233854
9,20,76.31282,10.02366
9,21,76.31281,10.02379
9,22,76.31278,10.0239
9,23,76.31275,10.0241
9,24,76.31274,10.02415
9,25,76.31269,10.02442
9,26,76.31268,10.02449
9,27,76.31264,10.02487
9,28,76.31255,10.02541
9,29,76.31244,10.02574
9,30,76.31243,10.02577
9,31,76.31243,10.02579
9,32,76.31243,10.02582
9,33,76.31243,10.02585
9,34,76.31243,10.02587
9,35,76.31244,10.0259
9,36,76.31251,10.02607
9,37,76.3125097,10.0260722
9,38,76.31253,10.02607
9,39,76.31256,10.02608
9,40,76.3126,10.0261
9,41,76.31263,10.02612
9,42,76.31272,10.02618
9,43,76.31281,10.02624
9,44,76.31285,10.02627
9,45,76.31292,10.0263
9,46,76.31298,10.02634
9,47,76.3132,10.02643
9,48,76.31327,10.02645
9,49,76.31353,10.02654
9,50,76.3138,10.02663
9,51,76.31401,10.02671
9,52,76.31406,10.02673
9,53,76.31421,10.0268
9,54,76.31435,10.02686
9,55,76.31439,10.02688
9,56,76.3146,10.02699
9,57,76.31463,10.027
9,58,76.31471,10.02705
9,59,76.31494,10.02716
9,60,76.31497,10.02718
9,61,76.31506,10.02724
9,62,76.31509,10.02726
9,63,76.3152,10.02734
9,64,76.31529,10.0274
9,65,76.31544,10.02752
9,66,76.31553,10.0276
9,67,76.31557,10.02763
9,68,76.31562,10.02766
9,69,76.31569,10.02772
9,70,76.31572,10.02773
9,71,76.31576,10.02776
9,72,76.31599,10.02786
9,73,76.31602,10.02788
9,74,76.31606,10.02789
9,75,76.3161,10.02792
9,76,76.3162,10.02798
9,77,76.31624,10.02801
9,78,76.31632,10.02807
9,79,76.3164,10.02814
9,80,76.31649,10.02821
9,81,76.31653,10.02826
9,82,76.31658,10.02832
9,83,76.3167,10.02845
9,84,76.3168,10.02858
9,85,76.31691,10.02877
9,86,76.31703,10.02896
9,87,76.31713,10.02912
9,88,76.31715,10.02915
9,89,76.31718,10.02918
9,90,76.31722,10.02924
9,91,76.31735,10.0294
9,92,76.3174,10.02946
9,93,76.31744,10.02951
9,94,76.31749,10.02955
9,95,76.3176,10.02964
9,96,76.31767,10.0297
9,97,76.31775,10.02975
9,98,76.31784,10.02981
9,99,76.31794,10.02986
9,100,76.31802,10.0299
9,101,76.31804,10.02991
9,102,76.31813,10.02993
9,103,76.31822,10.02994
9,104,76.31825,10.02994
9,105,76.3183,10.02995
9,106,76.31836,10.02995
9,107,76.31842,10.02994
9,108,76.31851,10.02994
9,109,76.31859,10.02992
9,110,76.31865,10.02991
9,111,76.31872,10.0299
9,112,76.31877,10.02989
9,113,76.3188,10.02989
9,114,76.31888,10.02989
9,115,76.31906,10.02989
9,116,76.31917,10.02989
9,117,76.31928,10.02991
9,118,76.31936,10.02992
9,119,76.31945,10.02994
9,120,76.31949,10.02995
9,121,76.31955,10.02997
9,122,76.31958,10.02999
9,123,76.31963,10.03001
9,124,76.31967,10.03004
9,125,76.31974,10.03008
9,126,76.31992,10.03019
9,127,76.32006,10.03027
9,128,76.32008,10.03029
9,129,76.32022,10.03036
9,130,76.32043,10.03048
9,131,76.32053,10.03054
9,132,76.32054,10.03054
9,133,76.32063,10.03061
9,134,76.32072,10.03068
9,135,76.32075,10.0307
9,136,76.3208,10.03074
9,137,76.32088,10.0308
9,138,76.32102,10.03091
9,139,76.32107,10.03095
9,140,76.32116,10.03104
9,141,76.32122,10.03109
9,142,76.32142,10.03131
9,143,76.32159,10.03151
9,144,76.32168,10.0316
9,145,76.32172,10.03163
9,146,76.32176,10.03166
9,147,76.32184,10.03172
9,148,76.32191,10.03176
9,149,76.32199,10.03183
9,150,76.32204,10.03186
9,151,76.32212,10.0319
9,152,76.32218,10.03193
9,153,76.32222,10.03195
9,154,76.32231,10.03197
9,155,76.32238,10.03198
9,156,76.32242,10.03199
9,157,76.32272,10.03201
9,158,76.32293,10.03202
9,159,76.32301,10.03203
9,160,76.32314,10.03205
9,161,76.32324,10.03207
9,162,76.32369,10.03225
9,163,76.324,10.03242
9,164,76.32419,10.03252
9,165,76.32426,10.03256
9,166,76.3243,10.03259
9,167,76.32439,10.03264
9,168,76.32449,10.0327
9,169,76.32458,10.03277
9,170,76.32467,10.03285
9,171,76.32474,10.03292
9,172,76.32485,10.03304
9,173,76.32492,10.03311
9,174,76.32499,10.03317
9,175,76.32505,10.03321
9,176,76.3251,10.03323
9,177,76.32514,10.03325
9,178,76.32518,10.03327
9,179,76.32523,10.03328
9,180,76.3253,10.0333
9,181,76.32534,10.03331
9,182,76.32539,10.03332
9,183,76.32543,10.03334
9,184,76.32547,10.03334
9,185,76.32554,10.03335
9,186,76.32574,10.03336
9,187,76.32578,10.03337
9,188,76.32596,10.03339
9,189,76.32605,10.0334
9,190,76.32624,10.03342
9,191,76.32633,10.03341
9,192,76.32642,10.03342
9,193,76.32655,10.03345
9,194,76.32666,10.03347
9,195,76.32673,10.03348
9,196,76.32686,10.0335
9,197,76.32705,10.03353
9,198,76.32712,10.03354
9,199,76.32732,10.03358
9,200,76.32738,10.03359
9,201,76.32744,10.03361
9,202,76.32752,10.03364
9,203,76.32761,10.03368
9,204,76.32767,10.0337
9,205,76.32772,10.03373
9,206,76.32778,10.03377
9,207,76.32783,10.03381
9,208,76.32789,10.03385
9,209,76.328,10.03394
9,210,76.32808,10.03399
9,211,76.32813,10.03403
9,212,76.32821,10.03407
9,213,76.32827,10.03412
9,214,76.32837,10.03417
9,215,76.32847,10.03424
9,216,76.32867,10.03436
9,217,76.32884,10.03439
9,218,76.32895,10.0344
9,219,76.32908,10.03441
9,220,76.32929,10.03444
9,221,76.32951,10.03445
9,222,76.32953,10.03445
9,223,76.3297,10.03444
9,224,76.32988,10.03442
9,225,76.33009,10.03439
9,226,76.33019,10.03437
9,227,76.3306,10.03434
9,228,76.33095,10.03429
9,229,76.33101,10.03429
9,230,76.33111,10.03428
9,231,76.33164,10.03422
9,232,76.33207,10.03418
9,233,76.33238,10.03412
9,234,76.33274,10.03408
9,235,76.33284,10.03408
9,236,76.33297,10.03406
9,237,76.33306,10.03406
9,238,76.33309,10.03406
9,239,76.33312,10.03407
9,240,76.33316,10.03408
9,241,76.33319,10.03409
9,242,76.33321,10.03411
9,243,76.33323,10.03412
9,244,76.33326,10.03414
9,245,76.33328,10.03417
9,246,76.33331,10.0342
9,247,76.33364,10.03456
9,248,76.33395,10.03506
9,249,76.33395,10.03507
9,250,76.33406,10.03524
9,251,76.3340604,10.0352396
9,252,76.33415,10.03514
9,253,76.33423,10.03498
9,254,76.33425,10.03494
9,255,76.33428,10.0349
9,256,76.33432,10.03486
9,257,76.33435,10.03484
9,258,76.33439,10.03482
9,259,76.33444,10.03481
9,260,76.33446,10.0348
9,261,76.33449,10.0348
9,262,76.33453,10.03481
9,263,76.33457,10.03482
9,264,76.33458,10.03482
9,265,76.33459,10.03482
9,266,76.3346,10.03482
9,267,76.33461,10.03481
9,268,76.33464,10.03478
9,269,76.33467,10.03475
9,270,76.33469,10.0347
9,271,76.33478,10.03458
9,272,76.3349,10.03444
9,273,76.33499,10.03433
9,274,76.33504,10.03427
9,275,76.33507,10.03423
9,276,76.33512,10.03418
9,277,76.33517,10.03414
9,278,76.33521,10.03411
9,279,76.33525,10.03408
9,280,76.33528,10.03405
9,281,76.33531,10.03403
9,282,76.33542,10.03394
9,283,76.33547,10.0339
9,284,76.3355,10.03386
9,285,76.33553,10.03383
9,286,76.33555,10.0338
9,287,76.33558,10.03374
9,288,76.33559,10.03371
9,289,76.3356,10.03368
9,290,76.33563,10.03362
9,291,76.33565,10.03358
9,292,76.33568,10.03354
9,293,76.3357,10.03352
9,294,76.33571,10.03351
9,295,76.33573,10.03351
9,296,76.33576,10.03351
9,297,76.3357627,10.0335111
9,298,76.33584,10.03353
9,299,76.33588,10.03335
9,300,76.33591,10.03313
9,301,76.33598,10.03283
9,302,76.33603,10.03251
9,303,76.33607,10.03227
9,304,76.33609,10.03204
9,305,76.33611,10.03167
9,306,76.33611,10.03151
9,307,76.3361,10.03144
9,308,76.33609,10.03143
9,309,76.33609,10.03141
9,310,76.33607,10.03138
9,311,76.33613,10.0304
9,312,76.33617,10.03018
9,313,76.33617,10.03014
9,314,76.33618,10.02991
9,315,76.33619,10.02966
9,316,76.33621,10.0295
9,317,76.33622,10.02938
9,318,76.33625,10.02917
9,319,76.33629,10.029
9,320,76.33633,10.02889
9,321,76.33636,10.02878
9,322,76.33641,10.02863
9,323,76.33648,10.02846
9,324,76.33658,10.02823
9,325,76.33674,10.02791
9,326,76.33687,10.02765
9,327,76.3369,10.02759
9,328,76.33709,10.02718
9,329,76.33709,10.02717
9,330,76.33726,10.02682
9,331,76.33754,10.02623
9,332,76.33774,10.0258
9,333,76.3379,10.02548
9,334,76.33806,10.02512
9,335,76.33817,10.02487
9,336,76.33827,10.02469
9,337,76.33833,10.02456
9,338,76.33838,10.02448
9,339,76.33844,10.02438
9,340,76.33851,10.02428
9,341,76.33857,10.02419
9,342,76.33865,10.02409
9,343,76.33871,10.02402
9,344,76.33873,10.024
9,345,76.33879,10.02394
9,346,76.33891,10.02384
9,347,76.33899,10.02379
9,348,76.33906,10.02374
9,349,76.33916,10.02368
9,350,76.33926,10.02362
9,351,76.33938,10.02357
9,352,76.33952,10.02352
9,353,76.33954,10.02351
9,354,76.33965,10.02347
9,355,76.33984,10.02341
9,356,76.33994,10.0234
9,357,76.34005,10.02337
9,358,76.34024,10.02332
9,359,76.3404,10.02327
9,360,76.34052,10.02324
9,361,76.34063,10.0232
9,362,76.34078,10.02313
9,363,76.34091,10.02305
9,364,76.34101,10.02299
9,365,76.34111,10.02292
9,366,76.34124,10.02282
9,367,76.34139,10.02267
9,368,76.34155,10.02251
9,369,76.34183,10.02213
9,370,76.34209,10.02177
9,371,76.34231,10.02146
9,372,76.34251,10.02118
9,373,76.34277,10.02082
9,374,76.3429,10.02061
9,375,76.34299,10.02045
9,376,76.34303,10.02038
9,377,76.34307,10.02028
9,378,76.34315,10.02003
9,379,76.34319,10.01984
9,380,76.34326,10.01961
9,381,76.34325,10.01939
9,382,76.34325,10.01929
9,383,76.34323,10.01912
9,384,76.34322,10.01902
9,385,76.3432,10.01887
9,386,76.34317,10.01874
9,387,76.34314,10.01859
9,388,76.34304,10.01833
9,389,76.34298,10.01819
9,390,76.34293,10.01807
9,391,76.34287,10.01792
9,392,76.34286,10.01784
9,393,76.34278,10.01774
9,394,76.34268,10.01759
9,395,76.34257,10.01745
9,396,76.3425,10.01735
9,397,76.34245,10.01726
9,398,76.34241,10.01718
9,399,76.34231,10.01701
9,400,76.34225,10.01688
9,401,76.34218,10.01672
9,402,76.34212,10.01659
9,403,76.34207,10.01646
9,404,76.34203,10.01635
9,405,76.342,10.01624
9,406,76.34196,10.01607
9,407,76.34192,10.01582
9,408,76.34187,10.01582
9,409,76.341866,10.0158237
10,1,76.2957133,9.9588652
10,2,76.29576,9.95857
10,3,76.2958,9.95827
10,4,76.2958002,9.9582673
10,5,76.29593,9.95828
10,6,76.2959306,9.9582761
10,7,76.29574,9.95975
10,8,76.29564,9.96077
10,9,76.29555,9.96132
10,10,76.29545,9.96186
10,11,76.29542,9.96199
10,12,76.29538,9.96224
10,13,76.29525,9.96296
10,14,76.29516,9.96345
10,15,76.29512,9.96366
10,16,76.29497,9.96463
10,17,76.29492,9.96486
10,18,76.29488,9.96514
10,19,76.29476,9.96566
10,20,76.2947603,9.9656562
10,21,76.29425,9.96552
10,22,76.29415,9.96557
10,23,76.29403,9.96555
10,24,76.29272,9.96531
10,25,76.29203,9.96519
10,26,76.29132,9.96507
10,27,76.2906,9.96497
10,28,76.28988,9.96488
10,29,76.28973,9.96487
10,30,76.28967,9.96488
10,31,76.28907,9.96479
10,32,76.28901,9.96474
10,33,76.28886,9.9647
10,34,76.28815,9.96453
10,35,76.28743,9.96431
10,36,76.28736,9.96428
10,37,76.28721,9.96422
10,38,76.2872051,9.964221
10,39,76.28701,9.96415
10,40,76.28655,9.96401
10,41,76.28631,9.96395
10,42,76.28556,9.96377
10,43,76.28491,9.96356
10,44,76.28489,9.96356
10,45,76.28486,9.96356
10,46,76.28484,9.96357
10,47,76.28482,9.96357
10,48,76.2848,9.96359
10,49,76.28479,9.9636
10,50,76.28476,9.96365
10,51,76.28472,9.96373
10,52,76.28469,9.9638
10,53,76.2846949,9.9638031
10,54,76.28413,9.96361
10,55,76.28409,9.9636
10,56,76.28364,9.96344
10,57,76.2836357,9.9634436
10,58,76.28352,9.96341
10,59,76.28341,9.96338
10,60,76.28328,9.96335
10,61,76.28319,9.96332
10,62,76.28313,9.96332
10,63,76.28311,9.96332
10,64,76.28308,9.96332
10,65,76.28305,9.96333
10,66,76.28302,9.96334
10,67,76.28299,9.96336
10,68,76.28296,9.96339
10,69,76.28294,9.96343
10,70,76.28287,9.96356
10,71,76.28279,9.96373
10,72,76.28163,9.96592
10,73,76.28093,9.9674
10,74,76.28092,9.96742
10,75,76.2809,9.9675
10,76,76.28089,9.96754
10,77,76.28089,9.96757
10,78,76.2809,9.9676
10,79,76.28091,9.96763
10,80,76.28094,9.9677
10,81,76.2809385,9.9677026
10,82,76.28093,9.9677
10,83,76.28093,9.96771
10,84,76.28092,9.96771
10,85,76.28091,9.96771
10,86,76.28091,9.96772
10,87,76.2809,9.96772
10,88,76.28089,9.96773
10,89,76.28088,9.96773
10,90,76.28088,9.96774
10,91,76.28087,9.96775
10,92,76.28087,9.96776
10,93,76.28087,9.96777
10,94,76.28086,9.96777
10,95,76.28086,9.96778
10,96,76.28086,9.96779
10,97,76.28086,9.9678
10,98,76.28086,9.96781
10,99,76.28086,9.96782
10,100,76.28087,9.96782
10,101,76.28087,9.96783
10,102,76.28087,9.96784
10,103,76.28088,9.96785
10,104,76.28088,9.96786
10,105,76.28089,9.96786
10,106,76.28089,9.96787
10,107,76.2809,9.96787
10,108,76.2809,9.96788
10,109,76.28091,9.96788
10,110,76.28092,9.96788
10,111,76.28093,9.96789
10,112,76.2809,9.96796
10,113,76.28087,9.96805
10,114,76.28085,9.96811
10,115,76.28084,9.96817
10,116,76.28082,9.96825
10,117,76.28079,9.9685
10,118,76.28079,9.96872
10,119,76.28076,9.96912
10,120,76.28075,9.96919
10,121,76.28068,9.96943
10,122,76.28066,9.96951
10,123,76.28052,9.96997
10,124,76.28011,9.97129
10,125,76.27999,9.97166
10,126,76.2799935,9.9716626
11,1,76.3147485,9.9992507
11,2,76.3147,9.99922
11,3,76.31461,9.99918
11,4,76.31454,9.99915
11,5,76.31447,9.99913
11,6,76.31443,9.99912
11,7,76.31438,9.99911
11,8,76.31433,9.9991
11,9,76.31429,9.9991
11,10,76.31424,9.99909
11,11,76.31421,9.99909
11,12,76.3141,9.99909
11,13,76.3141005,9.9990895
11,14,76.31433,9.9976
11,15,76.31435,9.99752
11,16,76.31454,9.99651
11,17,76.31483,9.99484
11,18,76.31504,9.9936
11,19,76.31516,9.99291
11,20,76.31527,9.99226
11,21,76.31535,9.99177
11,22,76.31541,9.99142
11,23,76.31544,9.99119
11,24,76.3155,9.99079
11,25,76.3156,9.99026
11,26,76.31565,9.98992
11,27,76.31573,9.98948
11,28,76.31573,9.9894793
11,29,76.31586,9.98944
11,30,76.31591,9.98943
11,31,76.31595,9.98943
11,32,76.316,9.98943
11,33,76.31605,9.98944
11,34,76.3161,9.98944
11,35,76.31618,9.98947
11,36,76.31624,9.9895
11,37,76.31633,9.98955
11,38,76.31645,9.9896
11,39,76.31653,9.98964
11,40,76.31675,9.98974
11,41,76.31693,9.98982
11,42,76.3172,9.98994
11,43,76.31739,9.99004
11,44,76.31774,9.99022
11,45,76.31839,9.99054
11,46,76.31852,9.99059
11,47,76.31855,9.9906
11,48,76.31868,9.99062
11,49,76.31877,9.99064
11,50,76.31883,9.99066
11,51,76.31904,9.99076
11,52,76.3191,9.99079
11,53,76.31924,9.99088
11,54,76.3192417,9.9908827
11,55,76.31926,9.99084
11,56,76.3194,9.99043
11,57,76.31941,9.9904
11,58,76.31943,9.99038
11,59,76.31946,9.99034
11,60,76.31949,9.99031
11,61,76.31953,9.99029
11,62,76.31954,9.99028
11,63,76.31955,9.99026
11,64,76.31963,9.99016
11,65,76.3196275,9.9901578
11,66,76.31938,9.99009
11,67,76.31934,9.99008
11,68,76.31931,9.99007
11,69,76.3193,9.99006
11,70,76.3193,9.98999
11,71,76.31931,9.98993
11,72,76.31932,9.98985
11,73,76.31933,9.98979
11,74,76.31936,9.98973
11,75,76.31938,9.98967
11,76,76.3194,9.98962
11,77,76.31943,9.98958
11,78,76.31945,9.98954
11,79,76.31948,9.98946
11,80,76.31949,9.98943
11,81,76.31952,9.98936
11,82,76.31952,9.9893
11,83,76.31953,9.98925
11,84,76.31955,9.98919
11,85,76.31957,9.98912
11,86,76.3196,9.98905
11,87,76.31964,9.98896
11,88,76.31973,9.98879
11,89,76.31985,9.98857
11,90,76.31992,9.98842
11,91,76.3199178,9.988421
12,1,76.2805318,9.9755794
12,2,76.28073,9.97476
12,3,76.28098,9.97374
12,4,76.2809837,9.9737351
12,5,76.28247,9.9743
12,6,76.282475,9.9742951
12,7,76.28228,9.97493
12,8,76.28222,9.97509
12,9,76.28219,9.97517
12,10,76.2821921,9.9751661
12,11,76.28236,9.97515
12,12,76.28256,9.97513
12,13,76.28262,9.97513
12,14,76.28266,9.97513
12,15,76.28268,9.97514
12,16,76.28272,9.97514
12,17,76.28289,9.97518
12,18,76.28308,9.97523
12,19,76.2832,9.97525
12,20,76.28335,9.97529
12,21,76.28386,9.97542
12,22,76.28414,9.97548
12,23,76.28445,9.97555
12,24,76.2844511,9.9755511
12,25,76.28422,9.97639
12,26,76.28418,9.97652
12,27,76.28417,9.97658
12,28,76.28401,9.97711
12,29,76.28399,9.97717
12,30,76.28389,9.97743
12,31,76.28367,9.97803
12,32,76.28361,9.97819
12,33,76.28357,9.9783
12,34,76.28345,9.9787
12,35,76.28325,9.97928
12,36,76.28319,9.9795
12,37,76.28317,9.97966
12,38,76.28312,9.98002
12,39,76.28299,9.98092
12,40,76.28288,9.98157
12,41,76.2827,9.98214
12,42,76.28224,9.9835
12,43,76.28212,9.98387
12,44,76.28176,9.98485
12,45,76.28175,9.98489
12,46,76.28147,9.98565
12,47,76.28143,9.98574
12,48,76.2814347,9.9857389
12,49,76.28141,9.98585
12,50,76.28151,9.98588
12,51,76.28266,9.98616
12,52,76.28319,9.9863
12,53,76.28346,9.98642
12,54,76.28373,9.9865
12,55,76.28387,9.98656
12,56,76.28402,9.98664
12,57,76.28413,9.9867
12,58,76.28426,9.98678
12,59,76.28477,9.98718
12,60,76.28492,9.9873
12,61,76.28506,9.98743
12,62,76.28521,9.98757
12,63,76.28533,9.98769
12,64,76.28545,9.98783
12,65,76.28559,9.98799
12,66,76.28569,9.9881
12,67,76.28584,9.98828
12,68,76.28593,9.9884
12,69,76.28599,9.98851
12,70,76.28611,9.98871
12,71,76.28613,9.98875
12,72,76.28615,9.98879
12,73,76.28617,9.98883
12,74,76.2862,9.98888
12,75,76.28643,9.98926
12,76,76.28653,9.98942
12,77,76.28697,9.99003
12,78,76.28739,9.99063
12,79,76.28745,9.99069
12,80,76.2875,9.99076
12,81,76.28756,9.99082
12,82,76.28763,9.99089
12,83,76.28776,9.99098
12,84,76.28824,9.99133
12,85,76.28839,9.99144
12,86,76.28854,9.99155
12,87,76.28864,9.99163
12,88,76.28882,9.99178
12,89,76.28895,9.99191
12,90,76.28947,9.99237
12,91,76.28969,9.99257
12,92,76.2898,9.99267
12,93,76.28991,9.99277
12,94,76.28998,9.99285
12,95,76.29009,9.99297
12,96,76.29032,9.99323
12,97,76.29051,9.99343
12,98,76.29056,9.99348
12,99,76.29065,9.99357
12,100,76.29077,9.9937
12,101,76.29083,9.99376
12,102,76.29091,9.99383
12,103,76.29198,9.99495
12,104,76.2921,9.99506
12,105,76.29219,9.99514
12,106,76.29254,9.99541
12,107,76.29308,9.99582
12,108,76.29315,9.99587
12,109,76.29362,9.99622
12,110,76.29379,9.99634
12,111,76.294,9.99649
12,112,76.29429,9.99669
12,113,76.29455,9.99687
12,114,76.29488,9.99712
12,115,76.29542,9.99754
12,116,76.29613,9.99811
12,117,76.29628,9.99822
12,118,76.29663,9.99853
12,119,76.29719,9.99902
12,120,76.29765,9.99942
12,121,76.29794,9.99966
12,122,76.29816,9.99985
