imei,order,lon,lat
imei-3,177,76.48665,10.0239
imei-4,177,76.49812,10.0332
imei-5,177,76.25178,10.12412
imei-6,177,76.25578,10.1196
imei-7,177,76.30534,10.00398
imei-8,177,76.30785,10.00346
imei-9,177,76.32454,10.01202
imei-10,177,76.33303,10.01407
imei-11,177,76.35137,10.13012
imei-12,177,76.35338,10.13889
imei-13,177,76.32514,10.03325
imei-14,177,76.32988,10.03442
imei-1,178,76.26319,10.10476
imei-2,178,76.25963,10.11454
imei-3,178,76.48675,10.0239
imei-4,178,76.49774,10.03295
imei-5,178,76.2519,10.12406
imei-6,178,76.25574,10.11967
imei-7,178,76.30538,10.00376
imei-8,178,76.30784,10.00345
imei-9,178,76.3248,10.01205
imei-10,178,76.33286,10.01402
imei-11,178,76.35148,10.13013
imei-12,178,76.35339,10.13858
imei-13,178,76.32518,10.03327
imei-14,178,76.3297,10.03444
imei-1,179,76.26291,10.10511
imei-2,179,76.25964,10.11452
imei-3,179,76.48676,10.02389
imei-4,179,76.49767,10.0329
imei-5,179,76.25197,10.12403
imei-6,179,76.25569,10.11974
imei-7,179,76.30542,10.00359
imei-8,179,76.30772,10.00339
imei-9,179,76.32499,10.01209
imei-10,179,76.33259,10.01392
imei-11,179,76.35159,10.13016
imei-12,179,76.35339,10.1384
imei-13,179,76.32523,10.03328
imei-14,179,76.32953,10.03445
imei-1,180,76.26274,10.10531
imei-2,180,76.25974,10.11437
imei-3,180,76.4867646,10.023894
imei-4,180,76.49738,10.03273
imei-5,180,76.25227,10.1239
imei-6,180,76.25561,10.11984
imei-7,180,76.30545,10.0035
imei-8,180,76.30759,10.0033
imei-9,180,76.32511,10.01212
imei-10,180,76.33247,10.01389
imei-11,180,76.35162,10.13017
imei-12,180,76.3534,10.1382
imei-13,180,76.3253,10.0333
imei-14,180,76.32951,10.03445
imei-1,181,76.26261,10.10548
imei-2,181,76.25984,10.11421
imei-3,181,76.48685,10.02391
imei-4,181,76.49688,10.03239
imei-5,181,76.25268,10.12374
imei-6,181,76.25554,10.11992
imei-7,181,76.30555,10.00321
imei-8,181,76.3075,10.00324
imei-9,181,76.32546,10.01218
imei-10,181,76.3323,10.01383
imei-11,181,76.35173,10.13022
imei-12,181,76.35339,10.13783
imei-13,181,76.32534,10.03331
imei-14,181,76.32929,10.03444
imei-1,182,76.26248,10.10566
imei-2,182,76.25992,10.11402
imei-3,182,76.48729,10.02402
imei-4,182,76.49679,10.03226
imei-5,182,76.25279,10.1237
imei-6,182,76.25547,10.11997
imei-7,182,76.30561,10.00309
imei-8,182,76.30747,10.00323
imei-9,182,76.3258,10.01225
imei-10,182,76.33192,10.01369
imei-11,182,76.35179,10.13025
imei-12,182,76.35338,10.13767
imei-13,182,76.32539,10.03332
imei-14,182,76.32908,10.03441
imei-1,183,76.26234,10.10589
imei-2,183,76.25997,10.11392
imei-3,183,76.48776,10.02407
imei-4,183,76.49665,10.03209
imei-5,183,76.25292,10.12369
imei-6,183,76.25529,10.1201
imei-7,183,76.30565,10.00301
imei-8,183,76.30736,10.00315
imei-9,183,76.32595,10.01228
imei-10,183,76.33183,10.01365
imei-11,183,76.3519,10.13031
imei-12,183,76.35337,10.13751
imei-13,183,76.32543,10.03334
imei-14,183,76.32895,10.0344
imei-1,184,76.26224,10.10607
imei-2,184,76.26002,10.11379
imei-3,184,76.48798,10.02414
imei-4,184,76.49645,10.03176
imei-5,184,76.25318,10.12366
imei-6,184,76.25522,10.12016
imei-7,184,76.30575,10.00286
imei-8,184,76.30724,10.00306
imei-9,184,76.32628,10.01237
imei-10,184,76.33173,10.01361
imei-11,184,76.35209,10.13045
imei-12,184,76.35336,10.13724
imei-13,184,76.32547,10.03334
imei-14,184,76.32884,10.03439
imei-1,185,76.26216,10.10626
imei-2,185,76.26009,10.11356
imei-3,185,76.48866,10.02453
imei-4,185,76.49638,10.03164
imei-5,185,76.25332,10.12364
imei-6,185,76.25519,10.12019
imei-7,185,76.3058,10.00281
imei-8,185,76.30717,10.00301
imei-9,185,76.32664,10.01244
imei-10,185,76.33158,10.01354
imei-11,185,76.35217,10.13052
imei-12,185,76.35334,10.13708
imei-13,185,76.32554,10.03335
imei-14,185,76.32867,10.03436
imei-1,186,76.26203,10.10659
imei-2,186,76.26014,10.11338
imei-3,186,76.48896,10.02476
imei-4,186,76.49633,10.03157
imei-5,186,76.2534,10.12362
imei-6,186,76.25517,10.12023
imei-7,186,76.30585,10.00276
imei-8,186,76.30704,10.00294
imei-9,186,76.3269,10.01249
imei-10,186,76.33138,10.01347
imei-11,186,76.35227,10.13064
imei-12,186,76.35333,10.13688
imei-13,186,76.32574,10.03336
imei-14,186,76.32847,10.03424
imei-1,187,76.26201,10.10664
imei-2,187,76.2602,10.11309
imei-3,187,76.48892,10.02514
imei-4,187,76.49593,10.03123
imei-5,187,76.25345,10.1236
imei-6,187,76.25513,10.12034
imei-7,187,76.30588,10.00274
imei-8,187,76.30659,10.0027
imei-9,187,76.32716,10.01252
imei-10,187,76.33136,10.01346
imei-11,187,76.35235,10.13074
imei-12,187,76.35333,10.1365
imei-13,187,76.32578,10.03337
imei-14,187,76.32837,10.03417
imei-1,188,76.26193,10.10689
imei-2,188,76.26029,10.11269
imei-3,188,76.48894,10.02568
imei-4,188,76.49551,10.03071
imei-5,188,76.2535,10.12358
imei-6,188,76.25506,10.12069
imei-7,188,76.3059,10.00272
imei-8,188,76.30628,10.0025
imei-9,188,76.32726,10.01253
imei-10,188,76.33121,10.01342
imei-11,188,76.35246,10.13092
imei-12,188,76.35334,10.1362
imei-13,188,76.32596,10.03339
imei-14,188,76.32827,10.03412
imei-1,189,76.26178,10.10736
imei-2,189,76.2603,10.11261
imei-3,189,76.48912,10.0258
imei-4,189,76.49528,10.03018
imei-5,189,76.25354,10.12355
imei-6,189,76.25503,10.12082
imei-7,189,76.30598,10.00265
imei-8,189,76.30627,10.00251
imei-9,189,76.32744,10.01256
imei-10,189,76.33103,10.01338
imei-11,189,76.35258,10.13115
imei-12,189,76.35337,10.13594
imei-13,189,76.32605,10.0334
imei-14,189,76.32821,10.03407
imei-1,190,76.26159,10.10792
imei-2,190,76.26032,10.11251
imei-3,190,76.4898,10.026
imei-4,190,76.4951,10.02975
imei-5,190,76.25359,10.1235
imei-6,190,76.25501,10.12096
imei-7,190,76.30601,10.00262
imei-8,190,76.30627,10.00252
imei-9,190,76.32767,10.01259
imei-10,190,76.33083,10.01333
imei-11,190,76.3526,10.13119
imei-12,190,76.35339,10.13577
imei-13,190,76.32624,10.03342
imei-14,190,76.32813,10.03403
imei-1,191,76.26151,10.10817
imei-2,191,76.26041,10.11208
imei-3,191,76.49029,10.02647
imei-4,191,76.49496,10.02936
imei-5,191,76.25366,10.12342
imei-6,191,76.25497,10.12112
imei-7,191,76.30612,10.00252
imei-8,191,76.30626,10.00252
imei-9,191,76.32796,10.01264
imei-10,191,76.33071,10.01332
imei-11,191,76.35274,10.13147
imei-12,191,76.35345,10.13524
imei-13,191,76.32633,10.03341
imei-14,191,76.32808,10.03399
imei-1,192,76.26146,10.10839
imei-2,192,76.26042,10.11204
imei-3,192,76.49062,10.027
imei-4,192,76.49481,10.02919
imei-5,192,76.25388,10.12316
imei-6,192,76.25494,10.12124
imei-7,192,76.3061187,10.0025228
imei-8,192,76.30626,10.00253
imei-9,192,76.3281,10.01266
imei-10,192,76.33061,10.01331
imei-11,192,76.35278,10.13156
imei-12,192,76.35347,10.13507
imei-13,192,76.32642,10.03342
imei-14,192,76.328,10.03394
imei-1,193,76.26142,10.10857
imei-2,193,76.26047,10.11167
imei-3,193,76.4907,10.02707
imei-4,193,76.49468,10.02908
imei-5,193,76.25395,10.12308
imei-6,193,76.25491,10.12133
imei-7,193,76.30612,10.00253
imei-8,193,76.30625,10.00253
imei-9,193,76.32822,10.01271
imei-10,193,76.33054,10.01331
imei-11,193,76.35288,10.13179
imei-12,193,76.3535,10.13475
imei-13,193,76.32655,10.03345
imei-14,193,76.32789,10.03385
imei-1,194,76.26138,10.10871
imei-2,194,76.26054,10.11138
imei-3,194,76.49075,10.02711
imei-4,194,76.49468,10.02892
imei-5,194,76.25402,10.123
imei-6,194,76.25488,10.12143
imei-7,194,76.30613,10.00253
imei-8,194,76.30624,10.00254
imei-9,194,76.32844,10.0128
imei-10,194,76.33049,10.0133
imei-11,194,76.35294,10.13194
imei-12,194,76.35353,10.13444
imei-13,194,76.32666,10.03347
imei-14,194,76.32783,10.03381
imei-1,195,76.26132,10.10889
imei-2,195,76.26058,10.11119
imei-3,195,76.4909,10.02713
imei-4,195,76.49431,10.02854
imei-5,195,76.25425,10.12274
imei-6,195,76.25483,10.12152
imei-7,195,76.30614,10.00254
imei-8,195,76.30623,10.00254
imei-9,195,76.32903,10.013
imei-10,195,76.33044,10.0133
imei-11,195,76.35298,10.13206
imei-12,195,76.35355,10.13424
imei-13,195,76.32673,10.03348
imei-14,195,76.32778,10.03377
imei-1,196,76.26128,10.10898
imei-2,196,76.26066,10.11087
imei-3,196,76.49152,10.02699
imei-4,196,76.49435,10.02842
imei-5,196,76.25435,10.12263
imei-6,196,76.25472,10.12179
imei-7,196,76.30615,10.00254
imei-8,196,76.30622,10.00254
imei-9,196,76.32923,10.01307
imei-10,196,76.33034,10.0133
imei-11,196,76.35315,10.13246
imei-12,196,76.35356,10.13405
imei-13,196,76.32686,10.0335
imei-14,196,76.32772,10.03373
imei-1,197,76.26122,10.10911
imei-2,197,76.26073,10.11066
imei-3,197,76.49178,10.02711
imei-4,197,76.49435,10.02818
imei-5,197,76.25441,10.12257
imei-6,197,76.25466,10.12196
imei-7,197,76.30616,10.00254
imei-8,197,76.30622,10.00255
imei-9,197,76.32937,10.01312
imei-10,197,76.33021,10.0133
imei-11,197,76.35327,10.13278
imei-12,197,76.35356,10.13396
imei-13,197,76.32705,10.03353
imei-14,197,76.32767,10.0337
imei-1,198,76.26112,10.10934
imei-2,198,76.26081,10.11043
imei-3,198,76.49243,10.02741
imei-4,198,76.49423,10.02802
imei-5,198,76.25445,10.12252
imei-6,198,76.25462,10.12205
imei-7,198,76.30616,10.00255
imei-8,198,76.30621,10.00255
imei-9,198,76.32944,10.01314
imei-10,198,76.33007,10.0133
imei-11,198,76.35338,10.13306
imei-12,198,76.35357,10.13389
imei-13,198,76.32712,10.03354
imei-14,198,76.32761,10.03368
imei-1,199,76.26107,10.10947
imei-2,199,76.26091,10.11015
imei-3,199,76.49258,10.02747
imei-4,199,76.49388,10.02782
imei-5,199,76.25449,10.12245
imei-6,199,76.25461,10.12208
imei-7,199,76.30617,10.00255
imei-8,199,76.3062,10.00255
imei-9,199,76.32964,10.01319
imei-10,199,76.33003,10.01329
imei-11,199,76.35347,10.13332
imei-12,199,76.35356,10.13373
imei-13,199,76.32732,10.03358
imei-14,199,76.32752,10.03364
imei-1,200,76.26101,10.10967
imei-2,200,76.26096,10.10993
imei-3,200,76.49314,10.02768
imei-4,200,76.49356,10.02778
imei-5,200,76.25451,10.12241
imei-6,200,76.25453,10.12234
imei-7,200,76.30618,10.00255
imei-8,200,76.30619,10.00255
imei-9,200,76.32968,10.0132
imei-10,200,76.32984,10.01325
imei-11,200,76.35351,10.13345
imei-12,200,76.35355,10.13362
imei-13,200,76.32738,10.03359
imei-14,200,76.32744,10.03361
imei-1,201,76.26096,10.10993
imei-2,201,76.26101,10.10967
imei-3,201,76.49356,10.02778
imei-4,201,76.49314,10.02768
imei-5,201,76.25453,10.12234
imei-6,201,76.25451,10.12241
imei-7,201,76.30619,10.00255
imei-8,201,76.30618,10.00255
imei-9,201,76.32984,10.01325
imei-10,201,76.32968,10.0132
imei-11,201,76.35355,10.13362
imei-12,201,76.35351,10.13345
imei-13,201,76.32744,10.03361
imei-14,201,76.32738,10.03359
imei-1,202,76.26091,10.11015
imei-2,202,76.26107,10.10947
imei-3,202,76.49388,10.02782
imei-4,202,76.49258,10.02747
imei-5,202,76.25461,10.12208
imei-6,202,76.25449,10.12245
imei-7,202,76.3062,10.00255
imei-8,202,76.30617,10.00255
imei-9,202,76.33003,10.01329
imei-10,202,76.32964,10.01319
imei-11,202,76.35356,10.13373
imei-12,202,76.35347,10.13332
imei-13,202,76.32752,10.03364
imei-14,202,76.32732,10.03358
imei-1,203,76.26081,10.11043
imei-2,203,76.26112,10.10934
imei-3,203,76.49423,10.02802
imei-4,203,76.49243,10.02741
imei-5,203,76.25462,10.12205
imei-6,203,76.25445,10.12252
imei-7,203,76.30621,10.00255
imei-8,203,76.30616,10.00255
imei-9,203,76.33007,10.0133
imei-10,203,76.32944,10.01314
imei-11,203,76.35357,10.13389
imei-12,203,76.35338,10.13306
imei-13,203,76.32761,10.03368
imei-14,203,76.32712,10.03354
imei-1,204,76.26073,10.11066
imei-2,204,76.26122,10.10911
imei-3,204,76.49435,10.02818
imei-4,204,76.49178,10.02711
imei-5,204,76.25466,10.12196
imei-6,204,76.25441,10.12257
imei-7,204,76.30622,10.00255
imei-8,204,76.30616,10.00254
imei-9,204,76.33021,10.0133
imei-10,204,76.32937,10.01312
imei-11,204,76.35356,10.13396
imei-12,204,76.35327,10.13278
imei-13,204,76.32767,10.0337
imei-14,204,76.32705,10.03353
imei-1,205,76.26066,10.11087
imei-2,205,76.26128,10.10898
imei-3,205,76.49435,10.02842
imei-4,205,76.49152,10.02699
imei-5,205,76.25472,10.12179
imei-6,205,76.25435,10.12263
imei-7,205,76.30622,10.00254
imei-8,205,76.30615,10.00254
imei-9,205,76.33034,10.0133
imei-10,205,76.32923,10.01307
imei-11,205,76.35356,10.13405
imei-12,205,76.35315,10.13246
imei-13,205,76.32772,10.03373
imei-14,205,76.32686,10.0335
imei-1,206,76.26058,10.11119
imei-2,206,76.26132,10.10889
imei-3,206,76.49431,10.02854
imei-4,206,76.4909,10.02713
imei-5,206,76.25483,10.12152
imei-6,206,76.25425,10.12274
imei-7,206,76.30623,10.00254
imei-8,206,76.30614,10.00254
imei-9,206,76.33044,10.0133
imei-10,206,76.32903,10.013
imei-11,206,76.35355,10.13424
imei-12,206,76.35298,10.13206
imei-13,206,76.32778,10.03377
imei-14,206,76.32673,10.03348
imei-1,207,76.26054,10.11138
imei-2,207,76.26138,10.10871
imei-3,207,76.49468,10.02892
imei-4,207,76.49075,10.02711
imei-5,207,76.25488,10.12143
imei-6,207,76.25402,10.123
imei-7,207,76.30624,10.00254
imei-8,207,76.30613,10.00253
imei-9,207,76.33049,10.0133
imei-10,207,76.32844,10.0128
imei-11,207,76.35353,10.13444
imei-12,207,76.35294,10.13194
imei-13,207,76.32783,10.03381
imei-14,207,76.32666,10.03347
imei-1,208,76.26047,10.11167
imei-2,208,76.26142,10.10857
imei-3,208,76.49468,10.02908
imei-4,208,76.4907,10.02707
imei-5,208,76.25491,10.12133
imei-6,208,76.25395,10.12308
imei-7,208,76.30625,10.00253
imei-8,208,76.30612,10.00253
imei-9,208,76.33054,10.01331
imei-10,208,76.32822,10.01271
imei-11,208,76.3535,10.13475
imei-12,208,76.35288,10.13179
imei-13,208,76.32789,10.03385
imei-14,208,76.32655,10.03345
imei-1,209,76.26042,10.11204
imei-2,209,76.26146,10.10839
imei-3,209,76.49481,10.02919
imei-4,209,76.49062,10.027
imei-5,209,76.25494,10.12124
imei-6,209,76.25388,10.12316
imei-7,209,76.30626,10.00253
imei-8,209,76.3061187,10.0025228
imei-9,209,76.33061,10.01331
imei-10,209,76.3281,10.01266
imei-11,209,76.35347,10.13507
imei-12,209,76.35278,10.13156
imei-13,209,76.328,10.03394
imei-14,209,76.32642,10.03342
imei-1,210,76.26041,10.11208
imei-2,210,76.26151,10.10817
imei-3,210,76.49496,10.02936
imei-4,210,76.49029,10.02647
imei-5,210,76.25497,10.12112
imei-6,210,76.25366,10.12342
imei-7,210,76.30626,10.00252
imei-8,210,76.30612,10.00252
imei-9,210,76.33071,10.01332
imei-10,210,76.32796,10.01264
imei-11,210,76.35345,10.13524
imei-12,210,76.35274,10.13147
imei-13,210,76.32808,10.03399
imei-14,210,76.32633,10.03341
imei-1,211,76.26032,10.11251
imei-2,211,76.26159,10.10792
imei-3,211,76.4951,10.02975
imei-4,211,76.4898,10.026
imei-5,211,76.25501,10.12096
imei-6,211,76.25359,10.1235
imei-7,211,76.30627,10.00252
imei-8,211,76.30601,10.00262
imei-9,211,76.33083,10.01333
imei-10,211,76.32767,10.01259
imei-11,211,76.35339,10.13577
imei-12,211,76.3526,10.13119
imei-13,211,76.32813,10.03403
imei-14,211,76.32624,10.03342
imei-1,212,76.2603,10.11261
imei-2,212,76.26178,10.10736
imei-3,212,76.49528,10.03018
imei-4,212,76.48912,10.0258
imei-5,212,76.25503,10.12082
imei-6,212,76.25354,10.12355
imei-7,212,76.30627,10.00251
imei-8,212,76.30598,10.00265
imei-9,212,76.33103,10.01338
imei-10,212,76.32744,10.01256
imei-11,212,76.35337,10.13594
imei-12,212,76.35258,10.13115
imei-13,212,76.32821,10.03407
imei-14,212,76.32605,10.0334
imei-1,213,76.26029,10.11269
imei-2,213,76.26193,10.10689
imei-3,213,76.49551,10.03071
imei-4,213,76.48894,10.02568
imei-5,213,76.25506,10.12069
imei-6,213,76.2535,10.12358
imei-7,213,76.30628,10.0025
imei-8,213,76.3059,10.00272
imei-9,213,76.33121,10.01342
imei-10,213,76.32726,10.01253
imei-11,213,76.35334,10.1362
imei-12,213,76.35246,10.13092
imei-13,213,76.32827,10.03412
imei-14,213,76.32596,10.03339
imei-1,214,76.2602,10.11309
imei-2,214,76.26201,10.10664
imei-3,214,76.49593,10.03123
imei-4,214,76.48892,10.02514
imei-5,214,76.25513,10.12034
imei-6,214,76.25345,10.1236
imei-7,214,76.30659,10.0027
imei-8,214,76.30588,10.00274
imei-9,214,76.33136,10.01346
imei-10,214,76.32716,10.01252
imei-11,214,76.35333,10.1365
imei-12,214,76.35235,10.13074
imei-13,214,76.32837,10.03417
imei-14,214,76.32578,10.03337
imei-1,215,76.26014,10.11338
imei-2,215,76.26203,10.10659
imei-3,215,76.49633,10.03157
imei-4,215,76.48896,10.02476
imei-5,215,76.25517,10.12023
imei-6,215,76.2534,10.12362
imei-7,215,76.30704,10.00294
imei-8,215,76.30585,10.00276
imei-9,215,76.33138,10.01347
imei-10,215,76.3269,10.01249
imei-11,215,76.35333,10.13688
imei-12,215,76.35227,10.13064
imei-13,215,76.32847,10.03424
imei-14,215,76.32574,10.03336
imei-1,216,76.26009,10.11356
imei-2,216,76.26216,10.10626
imei-3,216,76.49638,10.03164
imei-4,216,76.48866,10.02453
imei-5,216,76.25519,10.12019
imei-6,216,76.25332,10.12364
imei-7,216,76.30717,10.00301
imei-8,216,76.3058,10.00281
imei-9,216,76.33158,10.01354
imei-10,216,76.32664,10.01244
imei-11,216,76.35334,10.13708
imei-12,216,76.35217,10.13052
imei-13,216,76.32867,10.03436
imei-14,216,76.32554,10.03335
imei-1,217,76.26002,10.11379
imei-2,217,76.26224,10.10607
imei-3,217,76.49645,10.03176
imei-4,217,76.48798,10.02414
imei-5,217,76.25522,10.12016
imei-6,217,76.25318,10.12366
imei-7,217,76.30724,10.00306
imei-8,217,76.30575,10.00286
imei-9,217,76.33173,10.01361
imei-10,217,76.32628,10.01237
imei-11,217,76.35336,10.13724
imei-12,217,76.35209,10.13045
imei-13,217,76.32884,10.03439
imei-14,217,76.32547,10.03334
imei-1,218,76.25997,10.11392
imei-2,218,76.26234,10.10589
imei-3,218,76.49665,10.03209
imei-4,218,76.48776,10.02407
imei-5,218,76.25529,10.1201
imei-6,218,76.25292,10.12369
imei-7,218,76.30736,10.00315
imei-8,218,76.30565,10.00301
imei-9,218,76.33183,10.01365
imei-10,218,76.32595,10.01228
imei-11,218,76.35337,10.13751
imei-12,218,76.3519,10.13031
imei-13,218,76.32895,10.0344
imei-14,218,76.32543,10.03334
imei-1,219,76.25992,10.11402
imei-2,219,76.26248,10.10566
imei-3,219,76.49679,10.03226
imei-4,219,76.48729,10.02402
imei-5,219,76.25547,10.11997
imei-6,219,76.25279,10.1237
imei-7,219,76.30747,10.00323
imei-8,219,76.30561,10.00309
imei-9,219,76.33192,10.01369
imei-10,219,76.3258,10.01225
imei-11,219,76.35338,10.13767
imei-12,219,76.35179,10.13025
imei-13,219,76.32908,10.03441
imei-14,219,76.32539,10.03332
imei-1,220,76.25984,10.11421
imei-2,220,76.26261,10.10548
imei-3,220,76.49688,10.03239
imei-4,220,76.48685,10.02391
imei-5,220,76.25554,10.11992
imei-6,220,76.25268,10.12374
imei-7,220,76.3075,10.00324
imei-8,220,76.30555,10.00321
imei-9,220,76.3323,10.01383
imei-10,220,76.32546,10.01218
imei-11,220,76.35339,10.13783
imei-12,220,76.35173,10.13022
imei-13,220,76.32929,10.03444
imei-14,220,76.32534,10.03331
imei-1,221,76.25974,10.11437
imei-2,221,76.26274,10.10531
imei-3,221,76.49738,10.03273
imei-4,221,76.4867646,10.023894
imei-5,221,76.25561,10.11984
imei-6,221,76.25227,10.1239
imei-7,221,76.30759,10.0033
imei-8,221,76.30545,10.0035
imei-9,221,76.33247,10.01389
imei-10,221,76.32511,10.01212
imei-11,221,76.3534,10.1382
imei-12,221,76.35162,10.13017
imei-13,221,76.32951,10.03445
imei-14,221,76.3253,10.0333
imei-1,222,76.25964,10.11452
imei-2,222,76.26291,10.10511
imei-3,222,76.49767,10.0329
imei-4,222,76.48676,10.02389
imei-5,222,76.25569,10.11974
imei-6,222,76.25197,10.12403
imei-7,222,76.30772,10.00339
imei-8,222,76.30542,10.00359
imei-9,222,76.33259,10.01392
imei-10,222,76.32499,10.01209
imei-11,222,76.35339,10.1384
imei-12,222,76.35159,10.13016
imei-13,222,76.32953,10.03445
imei-14,222,76.32523,10.03328
imei-1,223,76.25963,10.11454
imei-2,223,76.26319,10.10476
imei-3,223,76.49774,10.03295
imei-4,223,76.48675,10.0239
imei-5,223,76.25574,10.11967
imei-6,223,76.2519,10.12406
imei-7,223,76.30784,10.00345
imei-8,223,76.30538,10.00376
imei-9,223,76.33286,10.01402
imei-10,223,76.3248,10.01205
imei-11,223,76.35339,10.13858
imei-12,223,76.35148,10.13013
imei-13,223,76.3297,10.03444
imei-14,223,76.32518,10.03327
imei-1,224,76.25953,10.11467
imei-2,224,76.26331,10.1046
imei-3,224,76.49812,10.0332
imei-4,224,76.48665,10.0239
imei-5,224,76.25578,10.1196
imei-6,224,76.25178,10.12412
imei-7,224,76.30785,10.00346
imei-8,224,76.30534,10.00398
imei-9,224,76.33303,10.01407
imei-10,224,76.32454,10.01202
imei-11,224,76.35338,10.13889
imei-12,224,76.35137,10.13012
imei-13,224,76.32988,10.03442
imei-14,224,76.32514,10.03325
imei-1,225,76.25952,10.1147
imei-2,225,76.26335,10.10453
imei-3,225,76.49842,10.03333
imei-4,225,76.48649,10.02388
imei-5,225,76.2558,10.11958
imei-6,225,76.25152,10.12423
imei-7,225,76.30796,10.0035
imei-8,225,76.30526,10.00452
imei-9,225,76.33321,10.01412
imei-10,225,76.32443,10.01201
imei-11,225,76.35336,10.13935
imei-12,225,76.35118,10.13011
imei-13,225,76.33009,10.03439
imei-14,225,76.3251,10.03323
imei-1,226,76.25942,10.11481
imei-2,226,76.26341,10.10443
imei-3,226,76.49863,10.0334
imei-4,226,76.48614,10.02386
imei-5,226,76.25587,10.11947
imei-6,226,76.2513,10.1243
imei-7,226,76.30808,10.00355
imei-8,226,76.30525,10.00456
imei-9,226,76.33354,10.01423
imei-10,226,76.32436,10.01202
imei-11,226,76.35334,10.13976
imei-12,226,76.35084,10.13012
imei-13,226,76.33019,10.03437
imei-14,226,76.32505,10.03321
imei-1,227,76.25935,10.1149
imei-2,227,76.26354,10.10416
imei-3,227,76.49874,10.03345
imei-4,227,76.4861,10.02385
imei-5,227,76.25596,10.11928
imei-6,227,76.2511,10.12436
imei-7,227,76.30815,10.00357
imei-8,227,76.30513,10.00457
imei-9,227,76.33383,10.01434
imei-10,227,76.32422,10.01199
imei-11,227,76.35329,10.14029
imei-12,227,76.35004,10.13017
imei-13,227,76.3306,10.03434
imei-14,227,76.32499,10.03317
imei-1,228,76.25931,10.11495
imei-2,228,76.26358,10.10395
imei-3,228,76.4987442,10.0334499
imei-4,228,76.48587,10.02382
imei-5,228,76.25604,10.11909
imei-6,228,76.25098,10.1244
imei-7,228,76.30828,10.00362
imei-8,228,76.3050444,10.0045659
imei-9,228,76.334,10.01438
imei-10,228,76.32412,10.01198
imei-11,228,76.35325,10.14063
imei-12,228,76.34943,10.13018
imei-13,228,76.33095,10.03429
imei-14,228,76.32492,10.03311
imei-1,229,76.25919,10.11509
imei-2,229,76.2636,10.1038
imei-3,229,76.49879,10.03355
imei-4,229,76.48568,10.02377
imei-5,229,76.25608,10.11896
imei-6,229,76.25077,10.12444
imei-7,229,76.30881,10.00383
imei-8,229,76.30504,10.00457
imei-9,229,76.33407,10.0144
imei-10,229,76.32397,10.01197
imei-11,229,76.35312,10.14137
imei-12,229,76.3491,10.13019
imei-13,229,76.33101,10.03429
imei-14,229,76.32485,10.03304
imei-1,230,76.25907,10.11523
imei-2,230,76.2636,10.10366
imei-3,230,76.49904,10.03386
imei-4,230,76.48555,10.02374
imei-5,230,76.25611,10.11886
imei-6,230,76.25059,10.12445
imei-7,230,76.30909,10.00391
imei-8,230,76.30504,10.00451
imei-9,230,76.33416,10.01443
imei-10,230,76.32385,10.01196
imei-11,230,76.35307,10.14167
imei-12,230,76.34872,10.13021
imei-13,230,76.33111,10.03428
imei-14,230,76.32474,10.03292
imei-1,231,76.25902,10.1153
imei-2,231,76.2636,10.10358
imei-3,231,76.49907,10.0339
imei-4,231,76.48541,10.02373
imei-5,231,76.25614,10.11874
imei-6,231,76.25048,10.12446
imei-7,231,76.30915,10.00393
imei-8,231,76.30502,10.00444
imei-9,231,76.33424,10.01446
imei-10,231,76.32372,10.01193
imei-11,231,76.35298,10.1422
imei-12,231,76.34813,10.13025
imei-13,231,76.33164,10.03422
imei-14,231,76.32467,10.03285
imei-1,232,76.25896,10.11537
imei-2,232,76.26357,10.10346
imei-3,232,76.49917,10.03402
imei-4,232,76.48522,10.02371
imei-5,232,76.25617,10.11858
imei-6,232,76.25034,10.12446
imei-7,232,76.30924,10.004
imei-8,232,76.30501,10.00437
imei-9,232,76.3343,10.01448
imei-10,232,76.32358,10.01191
imei-11,232,76.3529,10.14261
imei-12,232,76.34779,10.13027
imei-13,232,76.33207,10.03418
imei-14,232,76.32458,10.03277
imei-1,233,76.25887,10.1155
imei-2,233,76.2635,10.10314
imei-3,233,76.49928,10.0341
imei-4,233,76.48499,10.02371
imei-5,233,76.25631,10.11802
imei-6,233,76.25025,10.12445
imei-7,233,76.30968,10.00421
imei-8,233,76.30499,10.00429
imei-9,233,76.33493,10.01482
imei-10,233,76.32354,10.0119
imei-11,233,76.35288,10.14275
imei-12,233,76.34734,10.13029
imei-13,233,76.33238,10.03412
imei-14,233,76.32449,10.0327
imei-1,234,76.25885,10.11552
imei-2,234,76.26347,10.103
imei-3,234,76.49931,10.03411
imei-4,234,76.48477,10.02368
imei-5,234,76.25635,10.11787
imei-6,234,76.25013,10.12443
imei-7,234,76.31048,10.00453
imei-8,234,76.30497,10.00421
imei-9,234,76.33533,10.01503
imei-10,234,76.32346,10.01189
imei-11,234,76.3528,10.14329
imei-12,234,76.34698,10.1303
imei-13,234,76.33274,10.03408
imei-14,234,76.32439,10.03264
imei-1,235,76.25884,10.11554
imei-2,235,76.26346,10.10296
imei-3,235,76.49936,10.03411
imei-4,235,76.48426,10.02357
imei-5,235,76.2564,10.11773
imei-6,235,76.24993,10.12438
imei-7,235,76.31069,10.00459
imei-8,235,76.30487,10.0039
imei-9,235,76.3356,10.01519
imei-10,235,76.32341,10.01188
imei-11,235,76.35278,10.14344
imei-12,235,76.34651,10.13031
imei-13,235,76.33284,10.03408
